,Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate,Virality_Score,Like_View_Ratio,Engagement_Level_Calculated
4007,Post_4008,Twitter,#Gaming,Reel,Canada,2759298,242144,27139,7945,High,277228,0.10047048198491065,0.11030595463048935,8.775565379310244,High
4008,Post_4009,YouTube,#Comedy,Post,Canada,721858,449162,91563,10392,High,551117,0.763470100767741,0.890313607385386,62.223041096725396,High
4009,Post_4010,Twitter,#Comedy,Tweet,Japan,1202451,311058,69740,38106,High,418904,0.34837511050346337,0.4063733158357388,25.86866325530105,High
4010,Post_4011,TikTok,#Fashion,Post,Canada,3531840,194082,70643,39446,Medium,304171,0.08612253103198333,0.10612428649089427,5.495209296004349,Medium
4011,Post_4012,YouTube,#Comedy,Video,Brazil,2253765,438727,59697,16032,High,514456,0.22826514743107645,0.25475282471775007,19.46640399509266,High
4012,Post_4013,YouTube,#Dance,Video,Brazil,4489207,200223,76908,15045,High,292176,0.06508410059950455,0.08221585683172997,4.460097295580266,Medium
4013,Post_4014,Twitter,#Challenge,Reel,UK,1507283,378173,24558,9605,Low,412336,0.2735624298821124,0.28985532245769374,25.08971440665091,High
4014,Post_4015,TikTok,#Viral,Video,Canada,4428383,105620,55893,8168,Medium,169681,0.03831669482969292,0.05093823185573605,2.3850692227840273,Low
4015,Post_4016,YouTube,#Dance,Post,India,3762530,197063,39052,11363,High,247478,0.06577435927421177,0.07615354561956982,5.2375130563743015,Medium
4016,Post_4017,TikTok,#Challenge,Tweet,India,3646904,398181,9171,20163,High,427515,0.11722683130677418,0.11974156709362242,10.918329629735249,High
4017,Post_4018,TikTok,#Fashion,Video,Brazil,110071,424227,44869,1792,High,470888,4.278038720462247,4.685675609379401,385.41214307129036,High
4018,Post_4019,YouTube,#Music,Reel,Canada,4003544,494378,79405,21049,High,594832,0.14857636134384936,0.16841003870570675,12.348509220830344,High
4019,Post_4020,Twitter,#Gaming,Reel,Canada,3047152,462966,98217,28891,High,590074,0.1936477077612144,0.2258801005004017,15.193400263590394,High
4020,Post_4021,Instagram,#Fashion,Tweet,Australia,3233160,397430,48054,5915,High,451399,0.13961542268245308,0.15447828130992589,12.292308453649062,High
4021,Post_4022,Instagram,#Dance,Live Stream,Brazil,853710,449205,79352,18209,High,546766,0.6404587037752867,0.7334083002424711,52.61798503004533,High
4022,Post_4023,Instagram,#Fitness,Video,Brazil,1120916,125751,65533,15013,Low,206297,0.1840432289306246,0.24250702104350372,11.218592651010423,High
4023,Post_4024,TikTok,#Gaming,Tweet,Australia,2067844,424988,14387,41987,High,481362,0.2327844847096783,0.23974197279872175,20.55222734403562,High
4024,Post_4025,YouTube,#Tech,Live Stream,Canada,3461714,492070,41239,14029,Low,547338,0.15811184863914235,0.17002473341240784,14.21463471563509,High
4025,Post_4026,YouTube,#Fitness,Reel,Germany,1752782,343059,44339,20919,High,408317,0.23295367022253766,0.25825002767029787,19.572257131805323,High
4026,Post_4027,YouTube,#Fashion,Shorts,UK,1655182,353876,55327,12793,Medium,421996,0.2549544400555347,0.2883809756268495,21.37988450816889,High
4027,Post_4028,YouTube,#Fashion,Video,USA,4855651,304813,25847,27390,Low,358050,0.0737388251338492,0.0790619012775012,6.277489877258477,Medium
4028,Post_4029,TikTok,#Challenge,Tweet,Japan,1839502,136831,56756,37198,Low,230785,0.12546058661529044,0.15631458949215604,7.438480632258078,High
4029,Post_4030,Instagram,#Gaming,Post,India,3428164,338911,99243,18226,Low,456380,0.13312665321729064,0.16207596836090687,9.886078962383364,High
4030,Post_4031,Twitter,#Comedy,Shorts,USA,2051301,418379,78834,35131,High,532344,0.25951530272739104,0.2979465227189964,20.39578784390979,High
4031,Post_4032,Instagram,#Education,Post,UK,2322338,344964,48344,19822,Low,413130,0.17789400164833888,0.19871095421941165,14.854168514660657,High
4032,Post_4033,YouTube,#Challenge,Video,UK,1546514,462049,10948,5720,Low,478717,0.30954585603492757,0.3166250030714239,29.876806805499335,High
4033,Post_4034,Instagram,#Dance,Post,Japan,3236693,354205,98081,45380,Medium,497666,0.15375755439270886,0.18406039744887762,10.943422808403517,High
4034,Post_4035,TikTok,#Comedy,Post,Canada,1733587,64486,7705,46480,High,118671,0.06845402047892607,0.07289856234501066,3.7198017751632886,Medium
4035,Post_4036,Instagram,#Viral,Video,Australia,2948068,200500,50312,4179,Medium,254991,0.08649427353778814,0.10356036563607081,6.8010642902402525,Medium
4036,Post_4037,TikTok,#Dance,Video,Australia,892935,148751,17295,25141,High,191187,0.21411076954089603,0.2334794805892926,16.65865936490338,High
4037,Post_4038,Twitter,#Tech,Video,USA,4274005,260121,42176,33715,High,336012,0.0786175963762326,0.08848562413941959,6.086118289520017,Medium
4038,Post_4039,Instagram,#Music,Video,Canada,1405829,228388,4628,10107,Low,243123,0.1729392408322776,0.1762312486084723,16.2457880723758,High
4039,Post_4040,YouTube,#Music,Live Stream,Australia,440801,435945,79651,6051,Low,521647,1.1834070249386912,1.364103075991207,98.89836910533324,High
4040,Post_4041,Twitter,#Tech,Tweet,Brazil,1357441,388944,62108,22302,Low,473354,0.3487105516924861,0.3944642897923372,28.652737025034607,High
4041,Post_4042,Instagram,#Fitness,Post,Germany,613581,340814,15805,34558,High,391177,0.6375311491066379,0.6632897694028987,55.545070658967596,High
4042,Post_4043,TikTok,#Fitness,Video,Brazil,4155659,447547,81762,7354,High,536663,0.12914028797839283,0.14881514580479294,10.769579505921925,High
4043,Post_4044,YouTube,#Education,Reel,Japan,3146159,128178,52353,48139,High,228670,0.07268227702414277,0.0893225676133978,4.074110685442153,Medium
4044,Post_4045,TikTok,#Fitness,Live Stream,Canada,4561998,433892,13968,41674,Medium,489534,0.10730692998988602,0.11036874632562312,9.511008115303865,High
4045,Post_4046,TikTok,#Comedy,Video,Canada,1258147,114548,75062,5195,Low,194805,0.15483484839211953,0.2144956034549222,9.104500507492368,High
4046,Post_4047,YouTube,#Fitness,Live Stream,Japan,759304,289598,90867,28354,High,408819,0.5384128096256572,0.6580842455722609,38.139928144722006,High
4047,Post_4048,TikTok,#Fitness,Video,USA,4035840,146142,67286,46736,Low,260164,0.0644634078655249,0.08113552568981922,3.6211049000951476,Medium
4048,Post_4049,TikTok,#Viral,Live Stream,Australia,473117,177746,40508,10764,Medium,229018,0.484062081895176,0.5696814952749532,37.56914251654454,High
4049,Post_4050,YouTube,#Tech,Reel,Canada,3837701,34026,11671,48725,Low,94422,0.02460379273945521,0.027644936382485243,0.8866245702830939,Low
4050,Post_4051,YouTube,#Dance,Tweet,Canada,3940029,37059,29642,26332,High,93033,0.023612262752380757,0.031135557631682406,0.9405768333177242,Low
4051,Post_4052,Instagram,#Viral,Live Stream,Brazil,3442649,448032,36711,48874,Medium,533617,0.15500186048592232,0.16566545122665716,13.014164383299024,High
4052,Post_4053,Twitter,#Challenge,Live Stream,Australia,3922748,50348,92144,19648,Medium,162140,0.041333269432550855,0.06482292515348934,1.2834880038177319,Low
4053,Post_4054,TikTok,#Education,Video,Japan,4326820,253332,19538,26317,Low,299187,0.06914708723727818,0.07366264369675651,5.85492347728817,Medium
4054,Post_4055,TikTok,#Dance,Post,Brazil,2075502,161209,47279,11783,Low,220271,0.10612902324353338,0.12890857248029633,7.767229325724571,High
4055,Post_4056,YouTube,#Viral,Reel,USA,3709713,180551,28942,24102,High,233595,0.0629684830066369,0.07077016470007248,4.866980275832659,Medium
4056,Post_4057,YouTube,#Fitness,Live Stream,UK,318153,139099,36928,11688,Low,187715,0.5900148670608166,0.7060848082526332,43.72078842569456,High
4057,Post_4058,YouTube,#Fitness,Tweet,Australia,2662851,13209,44256,42595,Medium,100060,0.03757626694095915,0.054196047769852686,0.49604728165413686,Low
4058,Post_4059,YouTube,#Gaming,Video,Brazil,2035129,76855,3962,13400,High,94217,0.04629534540562293,0.04824215074326984,3.7764190869473144,Low
4059,Post_4060,Twitter,#Music,Tweet,UK,2722178,260133,32788,48301,Low,341222,0.12534889342284009,0.1373936605174239,9.55606135969066,High
4060,Post_4061,YouTube,#Comedy,Tweet,UK,4242550,489296,20200,6399,Low,515895,0.12160021685071479,0.12636150428398016,11.533063841321846,High
4061,Post_4062,TikTok,#Fashion,Shorts,USA,4255337,236358,81105,43056,Medium,360519,0.08472160959284776,0.10378120463784654,5.5543896993352115,Medium
4062,Post_4063,Twitter,#Viral,Post,Brazil,817713,125792,35355,5263,High,166410,0.20350660928712153,0.24674305043456568,15.383392461658307,High
4063,Post_4064,TikTok,#Education,Post,UK,4266731,179238,79039,23497,High,281774,0.06603978549385935,0.0845642718043392,4.200827284401103,Medium
4064,Post_4065,YouTube,#Viral,Reel,UK,605016,73596,29486,22879,High,125961,0.20819449402990994,0.25693039522921707,12.164306398508469,High
4065,Post_4066,Instagram,#Fashion,Post,Brazil,3344955,143212,81068,21258,Low,245538,0.07340547182249088,0.09764137335180892,4.281432784596504,Medium
4066,Post_4067,YouTube,#Challenge,Live Stream,Australia,2300705,446587,11396,12186,Medium,470169,0.20435866397473818,0.2093119283002384,19.410876231416022,High
4067,Post_4068,Twitter,#Dance,Video,Germany,4408711,139162,18328,10579,Medium,168069,0.038122027050536994,0.04227925123692617,3.1565235280788424,Low
4068,Post_4069,TikTok,#Comedy,Shorts,UK,2477355,23223,33471,36225,High,92919,0.03750734149930066,0.051018122150438674,0.9374110694672342,Low
4069,Post_4070,TikTok,#Music,Live Stream,USA,4096582,238913,3420,3568,Low,245901,0.06002589475811786,0.06086073707300379,5.83200824492223,Medium
4070,Post_4071,YouTube,#Dance,Shorts,Japan,4565439,476755,54497,22930,Low,554182,0.1213863551785491,0.1333232138245632,10.442697843515159,High
4071,Post_4072,Twitter,#Fashion,Shorts,Germany,1732712,285823,25043,11214,High,322080,0.18588201616887284,0.20033508165234615,16.49570153608909,High
4072,Post_4073,Instagram,#Music,Video,Japan,1701847,238397,68324,48745,Low,355466,0.2088707151700476,0.24901768490351953,14.008133516115137,High
4073,Post_4074,YouTube,#Tech,Video,USA,2814866,139885,84439,16571,High,240895,0.0855795622242764,0.11557708253252552,4.969508317625066,Medium
4074,Post_4075,TikTok,#Comedy,Tweet,UK,2686688,125458,61845,23713,Medium,211016,0.07854131183077455,0.10156035981848283,4.6696155266260915,Medium
4075,Post_4076,Twitter,#Gaming,Video,UK,2008812,332179,99793,24661,High,456633,0.22731495032885107,0.2769925707333489,16.536091978741666,High
4076,Post_4077,YouTube,#Music,Live Stream,India,850783,352600,91742,39257,Medium,483599,0.5684163881976956,0.676248820204447,41.444175541824414,High
4077,Post_4078,Twitter,#Fitness,Post,India,4859286,76757,34856,6594,Medium,118207,0.024326001803557148,0.03149907208589904,1.5795942037575068,Low
4078,Post_4079,Twitter,#Tech,Live Stream,Japan,2208731,195436,5790,30276,Low,231502,0.10481222022962507,0.10743363496958208,8.848338706705343,High
4079,Post_4080,YouTube,#Fashion,Live Stream,Canada,3095698,281026,51194,24140,High,356360,0.1151145880509016,0.1316517308858939,9.077952694351968,High
4080,Post_4081,TikTok,#Challenge,Tweet,India,3286984,1798,28963,13208,Medium,43969,0.01337670034292835,0.022188121390307954,0.054700600915611394,Low
4081,Post_4082,TikTok,#Dance,Post,USA,2733478,3680,33180,30497,Medium,67357,0.024641500681549293,0.036779882625724444,0.13462702096011014,Low
4082,Post_4083,Instagram,#Tech,Post,USA,4362872,32587,30482,33951,Medium,97020,0.022237645294200702,0.029224327461360316,0.7469162514967205,Low
4083,Post_4084,Twitter,#Comedy,Video,Australia,3240506,232341,34519,4817,High,271677,0.08383783273352989,0.09449018147165905,7.1698987750678445,Medium
4084,Post_4085,Instagram,#Viral,Post,Brazil,1836143,478208,99728,23179,High,601115,0.3273791856080926,0.38169303806947497,26.044158869979086,High
4085,Post_4086,TikTok,#Gaming,Post,Canada,4946196,461146,10852,17039,Medium,489037,0.09887133465798767,0.10106534395321172,9.323245581048548,Medium
4086,Post_4087,Instagram,#Fitness,Reel,Japan,357877,73393,93580,6671,High,173644,0.48520581093504195,0.7466922993095393,20.507883993662627,High
4087,Post_4088,Twitter,#Education,Live Stream,Brazil,3182419,121908,83869,6234,Medium,212011,0.06661944891606039,0.0929733011272243,3.8306709455920163,Medium
4088,Post_4089,TikTok,#Tech,Live Stream,Canada,4102194,444079,97665,1596,Low,543340,0.13245107374249,0.15625906527092576,10.825402211597014,High
4089,Post_4090,Instagram,#Music,Shorts,UK,363718,418876,29054,29280,Low,477210,1.3120329486030387,1.3919135154157891,115.16504544729709,High
4090,Post_4091,TikTok,#Tech,Reel,USA,1319472,32148,99138,25453,Medium,156739,0.1187891823396025,0.19392378163386567,2.436429117101386,High
4091,Post_4092,TikTok,#Tech,Shorts,Germany,525914,279869,61693,25627,High,367189,0.6981920998490247,0.8154983514414904,53.21573489201656,High
4092,Post_4093,YouTube,#Gaming,Video,India,563236,178212,62933,8833,Medium,249978,0.44382461348351315,0.5555593037376872,31.640733191770416,High
4093,Post_4094,YouTube,#Gaming,Post,India,1245756,352809,22951,43886,Low,419646,0.336860508799476,0.3552838597606594,28.320875034918558,High
4094,Post_4095,Twitter,#Comedy,Live Stream,Japan,3943854,347679,53248,44137,Medium,445064,0.11285001929584615,0.1263515332971251,8.815716808989379,High
4095,Post_4096,Instagram,#Dance,Post,India,2146139,401975,20858,4445,High,427278,0.19909148475471533,0.20881033334746724,18.730147488117034,High
4096,Post_4097,Instagram,#Fitness,Reel,Brazil,2073379,109399,75728,12420,High,197547,0.09527780497439205,0.13180175935031657,5.276362883968632,Medium
4097,Post_4098,Twitter,#Viral,Live Stream,Australia,144637,176986,25746,41035,Low,243767,1.6853709631698666,1.863375208280039,122.36564641136086,High
4098,Post_4099,TikTok,#Education,Live Stream,Germany,3441323,55352,47464,41887,Low,144703,0.042048653962444095,0.055841023931784375,1.6084511683442677,Low
4099,Post_4100,TikTok,#Tech,Tweet,UK,4582065,146904,82138,15494,Low,244536,0.05336807749344455,0.07129405628248399,3.2060653875490632,Medium
4100,Post_4101,YouTube,#Challenge,Reel,India,2578640,495952,58968,33480,Low,588400,0.22818229764527037,0.2510501659789657,19.233084106350635,High
4101,Post_4102,YouTube,#Fitness,Live Stream,Japan,1526385,275820,95119,19416,Medium,390355,0.25573823118020683,0.31805475027597885,18.070146129580674,High
4102,Post_4103,YouTube,#Music,Tweet,Brazil,4796425,175643,16858,15832,High,208333,0.04343505840287297,0.046949759456261696,3.661956561397291,Low
4103,Post_4104,Twitter,#Challenge,Shorts,Brazil,1942922,324782,96016,4903,Low,425701,0.21910349463334092,0.26852184493252945,16.71616256339678,High
4104,Post_4105,Twitter,#Education,Live Stream,USA,2440898,97022,53393,23879,High,174294,0.07140568757891563,0.09328001415872356,3.9748486008018364,Medium
4105,Post_4106,YouTube,#Dance,Shorts,Canada,2902169,40168,30404,37118,Low,107690,0.03710672948405141,0.047583031863409744,1.3840682606698644,Low
4106,Post_4107,Instagram,#Fitness,Shorts,Australia,456751,454496,1522,13256,Low,469274,1.0274175644935644,1.0307497958406222,99.5062955527191,High
4107,Post_4108,Instagram,#Tech,Live Stream,India,3088456,53845,23471,49774,High,127090,0.04115001152679527,0.04874960174274783,1.7434277839800858,Low
4108,Post_4109,YouTube,#Fashion,Reel,India,543029,255089,39969,49268,High,344326,0.6340839991970962,0.7076878030455095,46.97520758559856,High
4109,Post_4110,TikTok,#Tech,Reel,USA,4712590,44050,5528,2830,High,52408,0.011120848620397701,0.012293876615619013,0.9347301589996159,Low
4110,Post_4111,YouTube,#Education,Post,Australia,1948457,307603,61207,21856,Low,390666,0.20050019066368927,0.23191325238380933,15.787004794049855,High
4111,Post_4112,YouTube,#Comedy,Video,USA,4175263,496838,46286,34236,High,577360,0.13828110947741495,0.14936687820623515,11.899561776108476,High
4112,Post_4113,YouTube,#Dance,Shorts,Japan,505897,69692,70459,38026,High,178177,0.3522001514142207,0.49147553751059997,13.77592672026124,High
4113,Post_4114,Instagram,#Music,Live Stream,Brazil,3042134,227819,20776,10220,Low,258815,0.0850767914891323,0.09190620794481769,7.488789119742917,Medium
4114,Post_4115,YouTube,#Comedy,Live Stream,Japan,214707,32747,4622,33723,High,71092,0.331111701062378,0.3526387122916346,15.251948003558338,High
4115,Post_4116,Twitter,#Fitness,Post,India,4161514,359846,61977,23808,Low,445631,0.1070838641898117,0.12197676134214615,8.646997222645412,High
4116,Post_4117,TikTok,#Fitness,Video,Japan,768809,305597,53014,10251,Medium,368862,0.4797836653837299,0.5487396739632341,39.74940459854138,High
4117,Post_4118,Twitter,#Tech,Video,Germany,346243,213568,32066,21596,Medium,267230,0.7717989966584162,0.8644102552253764,61.68153580000173,High
4118,Post_4119,YouTube,#Music,Shorts,Japan,4836757,120548,53748,41875,Low,216171,0.04469337616092766,0.055805780608783946,2.4923311218653326,Low
4119,Post_4120,YouTube,#Fashion,Shorts,UK,2808352,305676,67194,12665,Medium,385535,0.13728158008682673,0.16120806793450393,10.884532993015121,High
4120,Post_4121,Twitter,#Music,Reel,Brazil,4234852,441763,94039,29781,Low,565583,0.13355437214807034,0.1557603429824702,10.431604221351773,High
4121,Post_4122,YouTube,#Fitness,Shorts,USA,4127405,239815,25258,35670,Medium,300743,0.07286491148796884,0.07898449510043236,5.810309383256549,Medium
4122,Post_4123,Twitter,#Gaming,Video,Canada,1216902,215326,38685,19354,Medium,273365,0.2246401107073536,0.2564298521984515,17.694604824381916,High
4123,Post_4124,YouTube,#Education,Post,India,1770791,26696,32378,46190,High,105264,0.05944462107611796,0.07772910524166883,1.5075748634367354,Medium
4124,Post_4125,Instagram,#Fitness,Reel,Canada,3353507,138181,13507,12087,Low,163775,0.048836933991788296,0.05286465780450138,4.1204923681387875,Low
4125,Post_4126,Twitter,#Fashion,Tweet,USA,2026275,482032,30952,49065,High,562049,0.2773804148005577,0.29265573527778804,23.789071078703532,High
4126,Post_4127,YouTube,#Music,Reel,Japan,3097544,379276,56939,29025,Low,465240,0.150196413674834,0.16857839630365218,12.24441041031217,High
4127,Post_4128,YouTube,#Challenge,Video,Germany,2422829,415554,78181,4782,Medium,498517,0.2057582272624275,0.23802670349413846,17.151602527458603,High
